,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,is_success
7171,0.0234,['Trace Adkins'],0.557,228427,0.40299999999999997,0,21FyeXi7sykXk9HRlf3Aul,0.0124,11,0.0914,-8.947000000000003,1,Semper Fi,47,2011-01-01,0.0309,129.637,0.20199999999999999,2011,0
7172,0.0145,"['Lupe Fiasco', 'Trey Songz']",0.588,204013,0.847,0,4Nomj38R7Ds0P8I8orW2Tv,0.0,11,0.436,-4.734,0,Out of My Head (feat. Trey Songz),49,2011-03-04,0.0675,99.05799999999999,0.38,2011,1
7173,0.38,['Alejandro Fernández'],0.536,245133,0.457,0,2H2Tg24kqd1eA3F7BSQFSi,1.27e-05,1,0.16899999999999998,-8.785,1,Qué Voy a Hacer Con Mi Amor,63,2011-08-16,0.0405,165.69299999999996,0.499,2011,0
7174,0.7140000000000001,['Ramin Djawadi'],0.17,187280,0.0234,0,5n44Y1e8exufbm9mmAvopf,0.8909999999999999,3,0.11800000000000001,-28.041999999999998,1,"Goodbye Brother - From The ""Game Of Thrones"" Soundtrack",56,2011-01-01,0.0452,127.13799999999999,0.0326,2011,0
7175,0.00998,['Hot Chelle Rae'],0.6759999999999999,176587,0.731,0,0tGkExOwqbXyl9rp3gO89b,0.0,7,0.251,-5.603,1,Downtown Girl,50,2011-11-25,0.0362,118.023,0.7759999999999999,2011,0
7176,0.153,['Ledisi'],0.6809999999999999,202733,0.7040000000000001,0,6aVJQcBuTixMKRbpZYdohf,0.0,8,0.134,-4.417,1,Pieces Of Me,48,2011-01-01,0.0578,126.022,0.5539999999999999,2011,0
7177,0.0395,['Sublime With Rome'],0.7040000000000001,216160,0.836,0,6vhRmymsQaWhVegaK7aTDe,0.0,5,0.45799999999999996,-4.43,0,Can You Feel It (feat. Wiz Khalifa),47,2011-07-08,0.0478,161.894,0.8640000000000001,2011,0
7178,0.000878,['Pierce The Veil'],0.45,223347,0.907,0,5d6nTdahyEnH1TILFC0Tp3,0.0,5,0.256,-3.73,1,Just The Way You Are,52,2011-11-21,0.073,108.135,0.344,2011,0
7179,0.0402,['Florence + The Machine'],0.485,298333,0.737,0,3I4wuL82QeU3IR518TuV33,0.0,9,0.0923,-5.947,0,Only If For A Night,47,2011-01-01,0.033,79.961,0.384,2011,0
7180,0.423,['Alexis y Fido'],0.743,218000,0.821,0,20fQVuio8RcGPleqONoGx6,0.0,3,0.325,-6.0470000000000015,0,Camuflaje,62,2011-03-21,0.06,82.061,0.828,2011,0
7181,0.0318,['3OH!3'],0.642,197602,0.861,1,0R97k5AJy1udJI6mGV82FJ,0.0,4,0.23,-3.8369999999999997,1,Dirty Mind,51,2011-12-20,0.294,92.912,0.5820000000000001,2011,0
7182,0.524,['ScHoolboy Q'],0.703,295642,0.616,1,3FsR3a2GxUmEwnpCy8kQfj,0.0,1,0.348,-7.598,1,iBETiGOTSUMWEED,49,2011-01-11,0.175,68.546,0.485,2011,0
7183,0.965,['Iron & Wine'],0.245,267120,0.242,0,6iw32k0OUKHildYsQTRnVB,0.008329999999999999,4,0.271,-12.963,1,"Flightless Bird, American Mouth - Wedding Version",46,2011-11-04,0.0318,135.714,0.138,2011,0
7184,0.00245,['Benny'],0.589,225907,0.6859999999999999,0,3xfaeVCJtqH54aZlJalvdr,0.0,7,0.121,-6.0760000000000005,1,Cielo - 2002,58,2011-08-02,0.0268,120.991,0.6709999999999999,2011,0
7185,0.222,['Michel Teló'],0.65,170493,0.9470000000000001,0,46aIq2GKW7Vr6i4g2Vvycd,0.0,11,0.9790000000000001,-5.3260000000000005,1,Ai Se Eu Te Pego - Ao Vivo,64,2011-08-21,0.0717,96.035,0.6940000000000001,2011,1
7186,0.0372,['The Script'],0.547,242067,0.794,0,6cLxNwJmqxLbmbGPP8ulQr,0.0,7,0.114,-4.713,1,If You Ever Come Back,47,2011-01-18,0.0276,96.03399999999999,0.568,2011,0
7187,0.41600000000000004,['Christina Perri'],0.4,236067,0.445,0,5WDlNHQW1LmcQIA15oGjiW,9.03e-06,2,0.0938,-7.546,1,distance,53,2011-05-10,0.0323,150.15,0.10800000000000001,2011,0
7188,0.0962,"['Thomas Bergersen', 'Two Steps from Hell']",0.478,136892,0.9059999999999999,0,3GJZLvGXaVszYdSBLMtJFX,0.919,0,0.115,-6.7810000000000015,0,Strength of a Thousand Men,59,2011-09-20,0.0419,140.02100000000002,0.59,2011,0
7189,0.541,"['Kendrick Lamar', 'Colin Munroe']",0.535,235921,0.696,1,3L2YOO6dDiB91M1AbQ0CCR,0.00521,5,0.63,-7.181,0,No Make-Up (Her Vice) (feat. Colin Munroe),50,2011-07-02,0.0901,91.00200000000001,0.213,2011,0
7190,0.0019100000000000002,['The Black Keys'],0.757,205187,0.6609999999999999,0,5LCuFER5mMzL0fGNpClksf,5.770000000000001e-05,2,0.141,-5.9079999999999995,1,Sister,53,2011-12-06,0.0291,111.64,0.617,2011,0
7191,0.00487,['CHEMISTRY'],0.385,215040,0.912,0,7aZDLCAqie3RYzCrBFXOJL,1.11e-05,1,0.0926,-4.198,0,Period,55,2011-03-02,0.105,127.038,0.312,2011,0
7192,0.0244,"['Lil Wayne', 'Drake', 'Jadakiss']",0.6659999999999999,241467,0.715,1,5o5KX1f1JBQ2SxGzE8RQQA,0.0,8,0.11900000000000001,-7.2920000000000025,1,It's Good,47,2011-01-01,0.156,85.35600000000002,0.1,2011,1
7193,0.19699999999999998,['The Cab'],0.579,248080,0.889,0,2M98FO4fkGec4lzsafk8YY,0.0,6,0.131,-4.078,1,Intoxicated,47,2011,0.0796,125.948,0.556,2011,0
7194,0.11,['George Strait'],0.659,186320,0.47200000000000003,0,7FiotLvz43ez091HX0bnmQ,0.0,2,0.262,-9.427999999999999,1,Ocean Front Property,47,2011-01-01,0.0264,78.327,0.741,2011,0
7195,0.00213,['Mother Mother'],0.696,176507,0.87,0,75Y88Zol5lYhme2YOI544T,0.000229,2,0.0525,-3.5660000000000003,1,The Stand,50,2011-03-15,0.0487,117.99799999999999,0.8759999999999999,2011,0
7196,0.363,['Billy Currington'],0.63,193760,0.764,0,1tF370eYXUcWwkIvaq3IGz,0.0,2,0.125,-4.353,1,I Got A Feelin',47,2011-01-01,0.0275,112.098,0.631,2011,1
7197,0.0427,['Juan Magán'],0.73,180453,0.732,0,0VamAmertqIxKM5axPSkCy,2.22e-06,4,0.262,-5.167000000000002,0,Bailando por Ahi,59,2011-05-15,0.051,129.974,0.9740000000000001,2011,0
7198,0.21,"['Jason Segel', 'Walter']",0.56,177533,0.40399999999999997,0,1JyG5yuwpN0VIi4wbqvDfB,0.00049,5,0.19699999999999998,-8.817,1,Man Or Muppet,49,2011-11-21,0.0357,145.612,0.157,2011,0
7199,0.5429999999999999,"['Ricky Martin', 'Natalia Jiménez']",0.727,216613,0.812,0,2uhaDVmfG7pT94VO5jl2r4,0.0,3,0.0796,-4.148,1,Lo Mejor de Mi Vida Eres Tú (feat. Natalia Jiménez),62,2011-11-15,0.0405,128.811,0.812,2011,0
7200,0.44,['Ben Howard'],0.581,381507,0.36,0,3JhNsyNQSyrsHcnFRHZN1e,0.00589,8,0.0924,-13.174000000000001,1,Black Flies,56,2011-01-01,0.0289,132.469,0.107,2011,0
7201,0.442,['Alexandre Desplat'],0.321,144200,0.24100000000000002,0,775OxWq9wfVzmVDS0n3zff,0.888,1,0.105,-20.495,1,Statues,46,2011-07-12,0.0373,128.98,0.0795,2011,0
7202,0.22899999999999998,['Childish Gambino'],0.584,292453,0.69,1,6C7YFHZnzkSMsR5Hu4xVfL,1.74e-05,7,0.146,-7.877999999999999,1,Hold You Down,49,2011-11-15,0.10099999999999999,85.046,0.512,2011,0
7203,0.01,['Coldplay'],0.419,242253,0.773,0,6WF4hzdGXvXd1joERSXJjm,0.00418,10,0.26899999999999996,-6.187,1,Hurts Like Heaven,56,2011-10-24,0.0305,89.954,0.27399999999999997,2011,0
7204,0.841,['Radiohead'],0.327,287067,0.128,0,4sLGaMl33I6mcsk7u4xHAU,0.76,2,0.13,-17.535999999999998,0,Codex,55,2011-02-18,0.0301,58.993,0.0648,2011,0
7205,0.701,['La Original Banda El Limón de Salvador Lizárraga'],0.6709999999999999,153667,0.499,0,31DmTztbIIsv6wSE93S4fZ,1.12e-05,7,0.0579,-6.556,1,El Mejor Perfume,54,2011-01-01,0.0348,153.957,0.966,2011,0
7206,0.0216,['Marco Antonio Solís'],0.584,169133,0.855,0,1U69jy6P8Kz0hdNOuzbRCk,3.8e-06,0,0.11900000000000001,-4.5360000000000005,1,Morenita,56,2011-12-01,0.0564,111.085,0.863,2011,0
7207,0.16399999999999998,['Blind Pilot'],0.54,208053,0.535,0,6jAyMqsMuu7NTmefJVE8Pc,0.00225,7,0.10400000000000001,-8.908999999999997,0,Half Moon,50,2011-09-13,0.0315,150.84,0.47100000000000003,2011,0
7208,0.000354,['Skrillex'],0.629,236520,0.8909999999999999,0,3oMgeBTWn2AbLzVHbhmZI6,0.0459,2,0.251,-4.912,1,Reptile's Theme,46,2011-04-05,0.213,109.91,0.518,2011,0
7209,0.166,"['JAY-Z', 'Kanye West']",0.662,199240,0.9229999999999999,1,5zes2uxTNuqNlO6toDTZN5,9.64e-06,11,0.31,-4.085,0,Primetime,51,2011-08-08,0.21,84.99,0.469,2011,0
7210,0.276,['Blackmill'],0.537,375433,0.596,0,6eRPYyh1EPRqDhgb3Nardw,0.77,5,0.358,-8.481,0,Spirit of Life,50,2011-12-21,0.0343,140.026,0.109,2011,0
7211,0.18899999999999997,"['Ledisi', 'Jaheim']",0.6890000000000001,236547,0.652,0,0Gs5zsjp7Rp2i41yMgNxCf,0.0,1,0.0355,-6.476,1,Stay Together,47,2011-01-01,0.159,90.99700000000001,0.7020000000000001,2011,0
7212,0.00252,"['Ace Hood', 'Chris Brown']",0.603,235307,0.82,1,2aDsxXzs55S9I7THzNoHdD,0.0,1,0.17800000000000002,-4.587,0,Body 2 Body,46,2011-01-01,0.0566,152.05700000000004,0.561,2011,1
7213,0.6920000000000001,['Grupo Laberinto'],0.716,195675,0.491,0,0QIcBEx2NtaMkAeqOpnqjL,0.0,10,0.196,-4.449,1,El Corrido De La Estrella,50,2011-11-11,0.0515,104.859,0.9670000000000001,2011,0
7214,0.275,['Glee Cast'],0.64,207947,0.8959999999999999,0,5iYUt3rsgrGFU0nugdhYwj,0.0,6,0.147,-3.221,0,Rumour Has It / Someone Like You (Glee Cast Version),57,2011-12-06,0.0789,123.071,0.7509999999999999,2011,1
7215,0.818,['Bruno Mars'],0.643,249535,0.39399999999999996,0,7Cj2tT0m2SBeIO1PsGfk8A,0.0,2,0.0888,-6.305,0,Grenade - Acoustic,60,2011-02-08,0.0305,97.911,0.364,2011,0
7216,0.5329999999999999,"['Jamie Grace', 'TobyMac']",0.75,213440,0.8079999999999999,0,2t97pZAsSgraYlocMNhkSe,0.0,11,0.087,-4.074,1,Hold Me (feat. Tobymac),48,2011-09-20,0.0423,136.059,0.89,2011,0
7217,0.589,['C418'],0.59,116762,0.325,0,0kZEfdlIq3sfQklsGcUZDm,0.927,2,0.2,-20.327,0,Droopy Likes Your Face,51,2011-03-04,0.0348,94.62200000000001,0.40399999999999997,2011,0
7218,0.0139,['Jason Derulo'],0.41600000000000004,242173,0.84,0,2X42KFgnOSaxOHMG0nDOdj,0.0,0,0.113,-4.298,1,Fight for You,57,2011-09-16,0.0787,177.942,0.523,2011,1
7219,0.23,"['Shwayze', 'Cisco Adler']",0.752,226012,0.693,0,3JWkjpMCesLuBbz2LMMDgz,0.0,10,0.19899999999999998,-5.144,1,Drunk Off Your Love (feat. Sky Blu of LMFAO),48,2011-09-13,0.0932,119.977,0.667,2011,0
7220,0.00162,"['Kaskade', 'Mindy Gledhill']",0.5870000000000001,315263,0.556,0,34LcXo2NQttotmy7XzlKsY,0.21600000000000005,0,0.0782,-7.9910000000000005,1,Eyes,50,2011-11-08,0.044000000000000004,128.017,0.309,2011,0
7221,0.0859,['Los Tigres Del Norte'],0.605,231920,0.909,0,4kgEQKp5Y4ltlxM9rh4jXW,0.0024,0,0.889,-5.985,1,Contrabando Y Traición,55,2011-01-01,0.0935,117.38600000000001,0.55,2011,0
7222,0.115,['Clutch'],0.5660000000000001,325027,0.706,0,0ni8h8HAJNFwuL9cMWR9XN,2.4e-05,7,0.147,-5.5089999999999995,1,The Regulator,48,2011-05-10,0.0376,89.993,0.21100000000000002,2011,0
7223,0.8759999999999999,['The Cave Singers'],0.604,191267,0.363,0,6uBexmz61ckt5XQRqTgF3M,0.166,10,0.165,-11.674000000000001,1,Distant Sures,53,2011-02-22,0.0295,88.37700000000002,0.672,2011,0
7224,0.457,['Brown Bird'],0.568,226689,0.317,0,05wB0mSpDASexc98oKZCOw,0.0195,2,0.107,-10.545,0,Bilgewater,47,2011-10-18,0.045,113.429,0.7609999999999999,2011,0
7225,0.502,['Angelo Grey Band'],0.41200000000000003,154776,0.72,0,6wt538gLCcV38weNmJjU0z,0.00293,8,0.135,-9.777000000000001,1,At the Hop,47,2011-01-20,0.0479,191.333,0.965,2011,0
7226,0.32299999999999995,['Ed Sheeran'],0.42200000000000004,228600,0.405,0,5Ukzlujip1Slqka5OY82YS,0.0,6,0.15,-11.126,1,U.N.I.,56,2011-09-09,0.10099999999999999,74.13,0.578,2011,0
7227,0.000659,['Cage The Elephant'],0.516,191600,0.9590000000000001,0,0oFCz4vOMbg9dRmV69K1vG,4.44e-06,2,0.046,-2.484,1,Around My Head,47,2011-01-10,0.0597,109.91,0.474,2011,0
7228,0.0216,"['Above & Beyond', 'Richard Bedford']",0.691,326267,0.522,0,2CG1FmeprsyjgHIPNMYCf4,0.0141,6,0.125,-8.024,0,Sun & Moon,46,2011,0.0908,133.995,0.187,2011,0
7229,0.54,['Darlene Love'],0.353,165651,0.703,0,2Px4PrbPBMeWB1silbjI5H,0.0641,1,0.91,-5.847,0,(Today I Met) The Boy I'm Gonna Marry,54,2011,0.0583,100.07600000000001,0.608,2011,0
7230,0.495,['Spawnbreezie'],0.552,226579,0.44,0,7IMK1ikz0idnl1xc6oAwjM,0.0,2,0.172,-8.243,1,Don't Let Go,54,2011-06-01,0.15,72.429,0.45,2011,0
7231,0.9229999999999999,['Bon Iver'],0.508,250200,0.466,0,4lGb7vjGqK8OZhXRozj0Go,0.16899999999999998,11,0.622,-11.504000000000001,1,Calgary,50,2011-06-21,0.035,119.95200000000001,0.0768,2011,0
7232,0.3670000000000001,['Portugal. The Man'],0.513,380547,0.467,1,1l5lKWHRfyY7Y3FvDBXlvJ,0.000542,7,0.319,-8.305,1,Sleep Forever,49,2011-06-29,0.0295,145.02700000000004,0.31,2011,0
7233,0.174,"['Conjunto Atardecer', 'Montez de Durango']",0.7340000000000001,203120,0.882,0,3qCuJeB14uwEtuSk8ZBWzn,1.21e-06,2,0.121,-3.235,0,El Punto Final,49,2011-01-01,0.0412,126.977,0.39299999999999996,2011,0
7234,0.0207,['J. Cole'],0.455,285307,0.647,1,2aMHA0kCzCKDiRTNEe4NJc,0.0556,1,0.098,-7.27,1,Breakdown,49,2011-09-27,0.203,99.505,0.489,2011,0
7235,0.057,"['Mindless Behavior', 'Diggy Simmons']",0.439,248187,0.753,0,4N4CHJqFZHyB7SBUuSFu1y,0.0,0,0.1,-4.7989999999999995,0,Mrs. Right,48,2011,0.0932,95.339,0.5379999999999999,2011,1
7236,0.542,"['Dan Zanes', 'Friends', 'Andrew Bird']",0.601,189773,0.289,0,6gsYe0vsR4lgR1eqv1NxhY,1.77e-05,0,0.09,-11.65,1,I Don't Need Sunny Skies,51,2011-09-27,0.0368,122.03,0.634,2011,0
7237,0.29600000000000004,['A Day To Remember'],0.569,199893,0.5670000000000001,0,2BEZkzfIWNFSNjZMAKhyAR,0.0,1,0.0855,-5.327000000000001,0,All I Want - Acoustic,55,2011-09-30,0.0325,159.914,0.7979999999999999,2011,0
7238,0.021,['Big Time Rush'],0.7909999999999999,203200,0.7959999999999999,0,3RsL0gYDlwaZWxHJJwO3j8,0.0,10,0.09300000000000001,-6.63,1,Superstar,50,2011,0.0901,127.99700000000001,0.653,2011,0
7239,0.41200000000000003,['George Strait'],0.639,184920,0.594,0,4PvK3MoMr3z32YBnPjgKJN,1.23e-06,9,0.14300000000000002,-7.362999999999999,1,"Love Without End, Amen",47,2011-01-01,0.0239,88.301,0.537,2011,0
7240,0.0317,['Spawnbreezie'],0.807,222000,0.505,0,3Z469RvXlYPsKV5iCPxgt9,0.0,9,0.0817,-6.765,1,Im In Love Ft. Celle,51,2011-06-01,0.0462,105.01700000000001,0.6940000000000001,2011,0
7241,0.307,['The Head and the Heart'],0.35600000000000004,190293,0.395,0,73ZwclyHPk6XcIlDkT3pwf,1.36e-06,0,0.332,-8.289,1,Sounds Like Hallelujah,47,2011-01-11,0.0251,85.904,0.258,2011,0
7242,0.8540000000000001,['Nature Sounds Nature Music'],0.16,240000,1.0,0,5CwOUooch74h0XarhDfAQK,0.9740000000000001,5,0.963,-16.449,0,Rain Forest and Tropical Beach Sound,54,2011-02-16,0.0458,130.674,1e-05,2011,0
7243,5.85e-05,['M83'],0.428,235374,0.8240000000000001,0,7zZkPiqHnL7icGGb4Almf6,0.00025299999999999997,7,0.126,-5.022,1,Reunion,47,2011,0.0459,124.006,0.275,2011,0
7244,0.207,['Noah And The Whale'],0.603,228000,0.745,0,6y468DyY1V67RBNCwzrMrC,0.0,4,0.348,-5.79,1,L.I.F.E.G.O.E.S.O.N.,54,2011-01-01,0.0368,81.98100000000002,0.606,2011,0
7245,0.0208,['Bad Meets Evil'],0.693,205600,0.784,1,7n4PRAJjYzGFr1DR3KHYMU,0.0,1,0.33399999999999996,-5.2860000000000005,1,Take From Me,52,2011-01-01,0.20199999999999999,146.843,0.61,2011,0
7246,0.9159999999999999,['Fionn Regan'],0.466,204853,0.0264,0,7FyEGqO2tpOxIkVYunP8qL,0.0291,9,0.0893,-21.991,1,Dogwood Blossom,46,2011-08-16,0.0553,143.476,0.272,2011,0
7247,0.0758,['Sade'],0.687,256147,0.684,0,28XDE6yXI6Bp4U3nLSGqzp,0.000808,9,0.0441,-5.181,0,Smooth Operator - Remastered,60,2011-04-29,0.032,119.193,0.96,2011,0
7248,0.491,['J Boog'],0.607,192893,0.67,0,6LfJVV4oNiz7KeDrZUf8ty,0.0,0,0.0747,-5.517,0,Let's Do It Again,52,2011-06-14,0.244,80.89699999999998,0.9079999999999999,2011,0
7249,0.000571,['Rise Against'],0.183,222627,0.9840000000000001,0,1O7oz3f9EuSeeX0J7t5z6J,1.84e-05,10,0.28800000000000003,-2.654,0,Architects,53,2011-01-01,0.18600000000000005,182.41,0.36,2011,0
7250,0.0236,['Aaron Shust'],0.44,254453,0.8740000000000001,0,5m0IsXTsXWxSbdltKmsKlI,0.0,2,0.289,-3.7489999999999997,1,My Hope Is In You,48,2011-01-01,0.048,149.998,0.38,2011,0
7251,0.105,['Justin Moore'],0.531,233320,0.711,0,6Yg4IOp8eV8csWAb1b6mWY,0.0,6,0.141,-5.187,1,Guns,46,2011-01-01,0.0363,132.111,0.261,2011,0
7252,0.0112,['FUNKIST'],0.46399999999999997,211840,0.9229999999999999,0,0CG1VDIBtoHTPvvBEzqKaY,0.0,0,0.22899999999999998,-4.015,0,Ft.,53,2011-08-17,0.0467,99.012,0.799,2011,0
7253,0.000323,['Lady Gaga'],0.583,320547,0.768,0,6uxYfENm7zw050dNUi031W,0.0162,9,0.109,-6.477,1,The Edge Of Glory,48,2011-01-01,0.040999999999999995,127.95200000000001,0.35700000000000004,2011,0
7254,0.209,['Lana Del Rey'],0.18,286253,0.636,0,3eRZZ4d2RJSqFKzP7tSdFE,0.000133,4,0.217,-6.591,0,Born To Die,49,2012-01-30,0.0438,75.632,0.39,2012,0
7255,0.0385,['Lindsey Stirling'],0.423,247422,0.746,0,5Q5sQ1AgLQ1wKKXIYt6FGC,1.3300000000000001e-05,0,0.21,-6.912000000000001,1,Elements,49,2012,0.0582,139.804,0.214,2012,0
7256,0.0591,['The Avett Brothers'],0.512,255013,0.465,0,6B6C1OC9RUvrvBECPWtAZo,3.0799999999999996e-05,4,0.11199999999999999,-7.144,1,February Seven,48,2012-01-01,0.0253,137.892,0.267,2012,0
7257,0.0178,"['Nicki Minaj', 'Chris Brown']",0.569,265333,0.858,1,2bgW1SJqUjIkWcbxTPTIdy,0.0,1,0.127,-4.8469999999999995,1,Right By My Side,55,2012-01-01,0.268,161.921,0.495,2012,1
7258,8.759999999999999e-05,"['deadmau5', 'Gerard Way']",0.73,243750,0.511,0,2AqazcPtVXn7uhFIyInNNp,0.273,1,0.247,-5.1979999999999995,1,Professional Griefers - Vocal Mix,51,2012-09-25,0.0712,128.025,0.644,2012,0
7259,0.000269,['Pierce The Veil'],0.527,217853,0.9329999999999999,0,2SYMnBpx7zyhSDPQwoOlFO,6.8e-05,4,0.293,-3.035,0,Props & Mayhem,51,2012-07-17,0.0628,127.008,0.35700000000000004,2012,0
7260,0.0411,['Kelly Clarkson'],0.555,221920,0.9229999999999999,0,35a4Kzyo9XY4FI9FaSIzzF,0.0,0,0.11199999999999999,-5.9079999999999995,1,Stronger (What Doesn't Kill You),49,2012-11-19,0.0482,116.012,0.682,2012,0
7261,0.0123,['The Weeknd'],0.65,405213,0.711,1,4JQpghvT0ZH2WLRqzlPUC7,0.00943,0,0.301,-5.4170000000000025,1,House Of Balloons / Glass Table Girls,48,2012-01-01,0.0377,89.01899999999998,0.319,2012,0
7262,0.0275,['Mac DeMarco'],0.687,142769,0.721,0,6B3bNP0x4vyKM9aYWRvzVf,0.0104,7,0.36,-5.7570000000000014,1,The Stars Keep On Calling My Name,52,2012-10-16,0.0349,136.635,0.614,2012,0
7263,0.654,"['Ben Harper', 'Jack Johnson']",0.397,304053,0.447,0,25s9gQB6i58zmOZdgdcTAQ,7.27e-06,1,0.953,-10.716,0,High Tide Or Low Tide,49,2012-01-01,0.0308,89.13600000000002,0.35200000000000004,2012,0
7264,0.273,['Ben Howard'],0.35600000000000004,299382,0.474,0,4dr5sJ1p6mdNpK3fIUz8vR,0.304,2,0.184,-9.41,0,Oats In The Water,57,2012-01-01,0.0283,130.19299999999998,0.094,2012,0
7265,0.000729,['Godsmack'],0.375,226293,0.8390000000000001,0,02LrmnkHvOcQo6L2RBdfqu,6.11e-06,9,0.185,-5.546,0,"Come Together - Live From Fox Theatre Detroit, MI/2012",49,2012-01-01,0.0597,177.49400000000003,0.6659999999999999,2012,0
7266,0.479,['ODESZA'],0.565,161926,0.652,0,42JpcqbKr2Zq55hoixtq34,0.922,1,0.11,-4.232,0,I Want You,51,2012-09-05,0.196,178.516,0.27399999999999997,2012,0
7267,0.0419,['Rick Ross'],0.583,223893,0.887,1,3PxesQpKxcxkZAyeo7yjFI,0.0,9,0.426,-7.774,0,100 Black Coffins,48,2012-01-01,0.4270000000000001,142.244,0.252,2012,0
7268,0.222,['The Beach Boys'],0.52,136760,0.701,0,4T5SR1krNuVLOnxSjYb8nW,0.0,3,0.107,-8.953,1,"Fun, Fun, Fun",52,2012-01-01,0.0345,154.17700000000005,0.965,2012,0
7269,0.778,['Lana Del Rey'],0.375,225069,0.41600000000000004,0,2E8b9rCHCWNr0CrZSTVJCT,2.48e-06,0,0.23,-7.149,1,Lucky Ones,49,2012-11-12,0.0283,134.923,0.271,2012,0
7270,0.9790000000000001,['Miracle Musical'],0.33899999999999997,101007,0.23,0,7qLs0IyUn6TrqgMzQ33SdH,0.000951,0,0.353,-10.802999999999999,1,Introduction to the Snow,51,2012,0.0317,66.352,0.113,2012,0
